brave/link-bubble,1038,0
FreeTymeKiyan/LeetCode-Sol-Res,1037,0
liyiorg/weixin-popular,1037,0
guolindev/booksource,1037,0
developer-shivam/Crescento,1036,0
desmond1121/Android-Ptr-Comparison,1036,0
florent37/ArcLayout,1036,0
JorgeCastilloPrz/FABProgressCircle,1036,38
Devlight/ArcProgressStackView,1035,0
laobie/NineGridImageView,1035,0
asLody/legend,1034,0
spring-projects/spring-data-elasticsearch,1034,0
hitherejoe/Bourbon,1034,23
saiwu-bigkoo/Android-AlertView,1033,0
richardwilly98/elasticsearch-river-mongodb,1033,0
Trinea/android-demo,1033,0
JanusGraph/janusgraph,1033,1330
sephiroth74/Material-BottomNavigation,1032,163
alibaba/mdrill,1031,0
lucasr/smoothie,1031,0
devunwired/recyclerview-playground,1031,0
searchbox-io/Jest,1030,963
Tibolte/AgendaCalendarView,1030,0
joel-costigliola/assertj-core,1029,1318
a371166028/likequanmintv,1029,0
D-clock/AndroidSystemUiTraining,1028,0
badoualy/morphy-toolbar,1028,0
hierynomus/sshj,1027,426
cn-ljb/rxjava_for_android,1025,0
glomadrian/material-animated-switch,1024,0
JSQLParser/JSqlParser,1024,505
jiang111/IndexRecyclerView,1022,0
TommyLemon/APIJSON,1022,0
matrixxun/MaterialBadgeTextView,1021,0
xiaoyaoyou1212/XSnow,1020,0
Kelin-Hong/MVVMLight,1020,0
purplecabbage/phonegap-plugins,1018,0
wooplr/Spotlight,1018,0
sk89q/WorldEdit,1018,1825
HotBitmapGG/CreditSesameRingView,1017,0
BroadleafCommerce/BroadleafCommerce,1016,0
tumblr/Graywater,1016,0
kymjs/EmojiChat,1013,0
jiang111/RxJavaApp,1011,0
romannurik/Android-MonthCalendarWidget,1011,0
venshine/BezierMaker,1011,0
lsjwzh/MaterialLoadingProgressBar,1010,0
noties/Scrollable,1010,0
jkwiecien/EasyImage,1009,0
a-voyager/BluetoothHelper,1009,0
iMeiji/Toutiao,1009,83
danylovolokh/LondonEyeLayoutManager,1009,0
THEONE10211024/RxJavaSamples,1006,0
citerus/dddsample-core,1006,83
sd6352051/NiftyNotification,1005,17
simpligility/android-maven-plugin,1005,1253
HackPlan/AndroidCharts,1004,0
ether/pad,1003,0
